state_fip,county_fip,county_name
55,87,Wrightstown village
55,89,Bayside village
55,89,Belgium village
55,89,Belgium town
55,89,Cedarburg city
55,89,Cedarburg town
55,89,Fredonia village
55,89,Fredonia town
55,89,Grafton village
55,89,Grafton town
55,89,Mequon city
55,89,Newburg village
55,89,Port Washington city
55,89,Port Washington town
55,89,Saukville village
55,89,Saukville town
55,89,Thiensville village
55,91,Albany town
55,91,Durand city
55,91,Durand town
55,91,Frankfort town
55,91,Lima town
55,91,Pepin village
55,91,Pepin town
55,91,Stockholm village
55,91,Stockholm town
55,91,Waterville town
55,91,Waubeek town
55,93,Bay City village
55,93,Clifton town
55,93,Diamond Bluff town
55,93,Ellsworth village
55,93,Ellsworth town
55,93,Elmwood village
55,93,El Paso town
55,93,Gilman town
55,93,Hartland town
55,93,Isabelle town
55,93,Maiden Rock village
55,93,Maiden Rock town
55,93,Martell town
55,93,Oak Grove town
55,93,Plum City village
55,93,Prescott city
55,93,River Falls city
55,93,River Falls town
55,93,Rock Elm town
55,93,Salem town
55,93,Spring Lake town
55,93,Spring Valley village
55,93,Trenton town
55,93,Trimbelle town
55,93,Union town
55,95,Alden town
55,95,Amery city
55,95,Apple River town
55,95,Balsam Lake village
55,95,Balsam Lake town
55,95,Beaver town
55,95,Black Brook town
55,95,Bone Lake town
55,95,Centuria village
55,95,Clam Falls town
55,95,Clayton village
55,95,Clayton town
55,95,Clear Lake village
55,95,Clear Lake town
55,95,Dresser village
55,95,Eureka town
55,95,Farmington town
55,95,Frederic village
55,95,Garfield town
55,95,Georgetown town
55,95,Johnstown town
55,95,Laketown town
55,95,Lincoln town
55,95,Lorain town
55,95,Luck village
55,95,Luck town
55,95,McKinley town
55,95,Milltown village
55,95,Milltown town
55,95,Osceola village
55,95,Osceola town
55,95,St. Croix Falls city
55,95,St. Croix Falls town
55,95,Sterling town
55,95,Turtle Lake village
55,95,West Sweden town
55,97,Alban town
55,97,Almond village
55,97,Almond town
55,97,Amherst village
55,97,Amherst town
55,97,Amherst Junction village
55,97,Belmont town
55,97,Buena Vista town
55,97,Carson town
55,97,Dewey town
55,97,Eau Pleine town
55,97,Grant town
55,97,Hull town
55,97,Junction City village
55,97,Lanark town
55,97,Linwood town
55,97,Milladore village
55,97,Nelsonville village
55,97,New Hope town
55,97,Park Ridge village
55,97,Pine Grove town
55,97,Plover village
55,97,Plover town
55,97,Rosholt village
55,97,Sharon town
55,97,Stevens Point city
55,97,Stockton town
55,97,Whiting village
55,99,Catawba village
55,99,Catawba town
55,99,Eisenstein town
55,99,Elk town
55,99,Emery town
55,99,Fifield town
55,99,Flambeau town
55,99,Georgetown town
55,99,Hackett town
55,99,Harmony town
55,99,Hill town
55,99,Kennan village
55,99,Kennan town
55,99,Knox town
55,99,Lake town
55,99,Ogema town
55,99,Park Falls city
55,99,Phillips city
55,99,Prentice village
55,99,Prentice town
55,99,Spirit town
55,99,Worcester town
55,101,Burlington city
55,101,Burlington town
55,101,Caledonia village
55,101,Dover town
55,101,Elmwood Park village
55,101,Mount Pleasant village
55,101,North Bay village
55,101,Norway town
55,101,Racine city
55,101,Raymond town
55,101,Rochester village
55,101,Sturtevant village
55,101,Union Grove village
55,101,Waterford village
55,101,Waterford town
55,101,Wind Point village
55,101,Yorkville town
55,103,Akan town
55,103,Bloom town
55,103,Boaz village
55,103,Buena Vista town
55,103,Cazenovia village
55,103,Dayton town
55,103,Eagle town
55,103,Forest town
55,103,Henrietta town
55,103,Ithaca town
55,103,Lone Rock village
55,103,Marshall town
55,103,Orion town
55,103,Richland town
55,103,Richland Center city
55,103,Richwood town
55,103,Rockbridge town
55,103,Sylvan town
55,103,Viola village
55,103,Westford town
55,103,Willow town
55,103,Yuba village
55,105,Avon town
55,105,Beloit city
55,105,Beloit town
55,105,Bradford town
55,105,Brodhead city
55,105,Center town
55,105,Clinton village
55,105,Clinton town
55,105,Edgerton city
55,105,Evansville city
55,105,Footville village
55,105,Fulton town
55,105,Harmony town
55,105,Janesville city
55,105,Janesville town
55,105,Johnstown town
55,105,La Prairie town
55,105,Lima town
55,105,Magnolia town
55,105,Milton city
55,105,Milton town
55,105,Newark town
55,105,Orfordville village
55,105,Plymouth town
55,105,Porter town
55,105,Rock town
55,105,Spring Valley town
55,105,Turtle town
55,105,Union town
55,107,Atlanta town
55,107,Big Bend town
55,107,Big Falls town
55,107,Bruce village
55,107,Cedar Rapids town
55,107,Conrath village
55,107,Dewey town
55,107,Flambeau town
55,107,Glen Flora village
55,107,Grant town
55,107,Grow town
55,107,Hawkins village
55,107,Hawkins town
55,107,Hubbard town
55,107,Ingram village
55,107,Ladysmith city
55,107,Lawrence town
55,107,Marshall town
55,107,Murry town
55,107,Richland town
55,107,Rusk town
55,107,Sheldon village
55,107,South Fork town
55,107,Strickland town
55,107,Stubbs town
55,107,Thornapple town
55,107,Tony village
55,107,True town
55,107,Washington town
55,107,Weyerhaeuser village
55,107,Wilkinson town
55,107,Willard town
55,107,Wilson town
55,109,Baldwin village
55,109,Baldwin town
55,109,Cady town
55,109,Cylon town
55,109,Deer Park village
55,109,Eau Galle town
55,109,Emerald town
55,109,Erin Prairie town
55,109,Forest town
55,109,Glenwood town
55,109,Glenwood City city
55,109,Hammond village
55,109,Hammond town
55,109,Hudson city
55,109,Hudson town
55,109,Kinnickinnic town
55,109,New Richmond city
55,109,North Hudson village
55,109,Pleasant Valley town
55,109,Richmond town
55,109,River Falls city
55,109,Roberts village
55,109,Rush River town
55,109,St. Joseph town
55,109,Somerset village
55,109,Somerset town
55,109,Springfield town
55,109,Spring Valley village
55,109,Stanton town
55,109,Star Prairie village
55,109,Star Prairie town
55,109,Troy town
55,109,Warren town
55,109,Wilson village
55,109,Woodville village
55,111,Baraboo city
55,111,Baraboo town
55,111,Bear Creek town
55,111,Cazenovia village
55,111,Dellona town
55,111,Delton town
55,111,Excelsior town
55,111,Fairfield town
55,111,Franklin town
55,111,Freedom town
55,111,Greenfield town
55,111,Honey Creek town
55,111,Ironton village
55,111,Ironton town
55,111,Lake Delton village
55,111,La Valle village
55,111,La Valle town
55,111,Lime Ridge village
55,111,Loganville village
55,111,Merrimac village
55,111,Merrimac town
55,111,North Freedom village
55,111,Plain village
55,111,Prairie du Sac village
55,111,Prairie du Sac town
55,111,Reedsburg city
55,111,Reedsburg town
55,111,Rock Springs village
55,111,Sauk City village
55,111,Spring Green village
55,111,Spring Green town
55,111,Sumpter town
55,111,Troy town
55,111,Washington town
55,111,West Baraboo village
55,111,Westfield town
55,111,Winfield town
55,111,Wisconsin Dells city
55,111,Woodland town
55,113,Bass Lake town
55,113,Couderay village
55,113,Couderay town
55,113,Draper town
55,113,Edgewater town
55,113,Exeland village
55,113,Hayward city
55,113,Hayward town
55,113,Hunter town
55,113,Lenroot town
55,113,Meadowbrook town
55,113,Meteor town
55,113,Ojibwa town
55,113,Radisson village
55,113,Radisson town
55,113,Round Lake town
55,113,Sand Lake town
55,113,Spider Lake town
55,113,Weirgor town
55,113,Winter village
55,113,Winter town
55,115,Almon town
55,115,Angelica town
55,115,Aniwa village
55,115,Aniwa town
55,115,Bartelme town
55,115,Belle Plaine town
55,115,Birnamwood village
55,115,Birnamwood town
55,115,Bonduel village
55,115,Bowler village
55,115,Cecil village
55,115,Eland village
55,115,Fairbanks town
55,115,Germania town
55,115,Grant town
55,115,Green Valley town
55,115,Gresham village
55,115,Hartland town
55,115,Herman town
55,115,Hutchins town
55,115,Lessor town
55,115,Maple Grove town
55,115,Marion city
55,115,Mattoon village
55,115,Morris town
55,115,Navarino town
55,115,Pella town
55,115,Pulaski village
55,115,Red Springs town
55,115,Richmond town
55,115,Seneca town
55,115,Shawano city
55,115,Tigerton village
55,115,Washington town
55,115,Waukechon town
55,115,Wescott town
55,115,Wittenberg village
55,115,Wittenberg town
55,117,Adell village
55,117,Cascade village
55,117,Cedar Grove village
55,117,Elkhart Lake village
55,117,Glenbeulah village
55,117,Greenbush town
55,117,Herman town
55,117,Holland town
55,117,Howards Grove village
55,117,Kohler village
55,117,Lima town
55,117,Lyndon town
55,117,Mitchell town
55,117,Mosel town
55,117,Oostburg village
55,117,Plymouth city
55,117,Plymouth town
55,117,Random Lake village
55,117,Rhine town
55,117,Russell town
55,117,Scott town
55,117,Sheboygan city
55,117,Sheboygan town
55,117,Sheboygan Falls city
55,117,Sheboygan Falls town
55,117,Sherman town
55,117,Waldo village
55,117,Wilson town
55,119,Aurora town
55,119,Browning town
55,119,Chelsea town
55,119,Cleveland town
55,119,Deer Creek town
55,119,Ford town
55,119,Gilman village
55,119,Goodrich town
55,119,Greenwood town
55,119,Grover town
55,119,Hammel town
55,119,Holway town
55,119,Jump River town
55,119,Little Black town
55,119,Lublin village
55,119,McKinley town
55,119,Maplehurst town
55,119,Medford city
55,119,Medford town
55,119,Molitor town
55,119,Pershing town
55,119,Rib Lake village
55,119,Rib Lake town
55,119,Roosevelt town
55,119,Stetsonville village
55,119,Taft town
55,119,Westboro town
55,121,Albion town
55,121,Arcadia city
55,121,Arcadia town
55,121,Blair city
55,121,Burnside town
55,121,Caledonia town
55,121,Chimney Rock town
55,121,Dodge town
55,121,Eleva village
55,121,Ettrick village
55,121,Ettrick town
55,121,Gale town
55,121,Galesville city
55,121,Hale town
55,121,Independence city
55,121,Lincoln town
55,121,Osseo city
55,121,Pigeon town
55,121,Pigeon Falls village
55,121,Preston town
55,121,Strum village
55,121,Sumner town
55,121,Trempealeau village
55,121,Trempealeau town
55,121,Unity town
55,121,Whitehall city
55,123,Bergen town
55,123,Chaseburg village
55,123,Christiana town
55,123,Clinton town
55,123,Coon town
55,123,Coon Valley village
55,123,De Soto village
55,123,Forest town
55,123,Franklin town
55,123,Genoa village
55,123,Genoa town
55,123,Greenwood town
55,123,Hamburg town
55,123,Harmony town
55,123,Hillsboro city
55,123,Hillsboro town
55,123,Jefferson town
55,123,Kickapoo town
55,123,La Farge village
55,123,Liberty town
55,123,Ontario village
55,123,Readstown village
55,123,Stark town
55,123,Sterling town
55,123,Stoddard village
55,123,Union town
55,123,Viola village
55,123,Viroqua city
55,123,Viroqua town
55,123,Webster town
55,123,Westby city
55,123,Wheatland town
55,123,Whitestown town
55,125,Arbor Vitae town
55,125,Boulder Junction town
55,125,Cloverland town
55,125,Conover town
55,125,Eagle River city
55,125,Lac du Flambeau town
55,125,Land O'Lakes town
55,125,Lincoln town
55,125,Manitowish Waters town
55,125,Phelps town
55,125,Plum Lake town
55,125,Presque Isle town
55,125,St. Germain town
55,125,Washington town
55,125,Winchester town
55,127,Bloomfield village
55,127,Bloomfield town
55,127,Burlington city
55,127,Darien village
55,127,Darien town
55,127,Delavan city
55,127,Delavan town
55,127,East Troy village
55,127,East Troy town
55,127,Elkhorn city
55,127,Fontana-on-Geneva Lake village
55,127,Geneva town
55,127,Genoa City village
55,127,Lafayette town
55,127,La Grange town
55,127,Lake Geneva city
55,127,Linn town
55,127,Lyons town
55,127,Mukwonago village
55,127,Richmond town
55,127,Sharon village
55,127,Sharon town
55,127,Spring Prairie town
55,127,Sugar Creek town
55,127,Troy town
55,127,Walworth village
55,127,Walworth town
55,127,Whitewater city
55,127,Whitewater town
55,127,Williams Bay village
55,129,Barronett town
55,129,Bashaw town
55,129,Bass Lake town
55,129,Beaver Brook town
55,129,Birchwood village
55,129,Birchwood town
55,129,Brooklyn town
55,129,Casey town
55,129,Chicog town
55,129,Crystal town
55,129,Evergreen town
55,129,Frog Creek town
55,129,Gull Lake town
55,129,Long Lake town
55,129,Madge town
55,129,Minong village
55,129,Minong town
55,129,Sarona town
55,129,Shell Lake city
55,129,Spooner city
55,129,Spooner town
55,129,Springbrook town
55,129,Stinnett town
55,129,Stone Lake town
55,129,Trego town
55,131,Addison town
55,131,Barton town
55,131,Erin town
55,131,Farmington town
55,131,Germantown village
55,131,Germantown town
55,131,Hartford city
55,131,Hartford town
55,131,Jackson village
55,131,Jackson town
55,131,Kewaskum village
55,131,Kewaskum town
55,131,Milwaukee city
55,131,Newburg village
55,131,Polk town
55,131,Richfield village
55,131,Slinger village
55,131,Trenton town
55,131,Wayne town
55,131,West Bend city
55,131,West Bend town
55,133,Big Bend village
55,133,Brookfield city
55,133,Brookfield town
55,133,Butler village
55,133,Chenequa village
55,133,Delafield city
55,133,Delafield town
55,133,Dousman village
55,133,Eagle village
55,133,Eagle town
55,133,Elm Grove village
55,133,Genesee town
55,133,Hartland village
55,133,Lac La Belle village
55,133,Lannon village
55,133,Lisbon town
55,133,Menomonee Falls village
55,133,Merton village
55,133,Merton town
55,133,Milwaukee city
55,133,Mukwonago village
55,133,Mukwonago town
55,133,Muskego city
55,133,Nashotah village
55,133,New Berlin city
55,133,North Prairie village
55,133,Oconomowoc city
55,133,Oconomowoc town
55,133,Oconomowoc Lake village
55,133,Ottawa town
55,133,Pewaukee city
55,133,Pewaukee village
55,133,Summit village
55,133,Sussex village
55,133,Vernon town
55,133,Wales village
55,133,Waukesha city
55,133,Waukesha town
55,135,Bear Creek town
55,135,Big Falls village
55,135,Caledonia town
55,135,Clintonville city
55,135,Dayton town
55,135,Dupont town
55,135,Embarrass village
55,135,Farmington town
55,135,Fremont village
55,135,Fremont town
55,135,Harrison town
55,135,Helvetia town
55,135,Iola village
55,135,Iola town
55,135,Larrabee town
55,135,Lebanon town
55,135,Lind town
55,135,Little Wolf town
55,135,Manawa city
55,135,Marion city
55,135,Matteson town
55,135,Mukwa town
55,135,New London city
55,135,Ogdensburg village
55,135,Royalton town
55,135,St. Lawrence town
55,135,Scandinavia village
55,135,Scandinavia town
55,135,Union town
55,135,Waupaca city
55,135,Waupaca town
55,135,Weyauwega city
55,135,Weyauwega town
55,135,Wyoming town
